Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Voltage_Range,Discharge_Time_Norm,SOH,Delta_SOH,Rolling_DischargeTime,Rolling_SOH
759,1235.81,340,3.867,3.624,2034.660714285448,2780.38,7932.56,355,0.24299999999999988,0.47617231148614797,0.3192446043165468,-0.000899281,1241.8119999999767,0.3210431654676259
760,1235.31,340.80000000074506,3.867,3.623,2024.375,2780.38,7921.19,354,0.24399999999999977,0.4759796555311524,0.3183453237410072,-0.000899281,1239.3239999999766,0.32014388489208634
761,1236.81,342,3.868,3.624,2024.313000002876,2780.31,7957.69,353,0.24399999999999977,0.4765576233961391,0.31744604316546765,-0.000899281,1237.6859999999767,0.3192446043165468
762,1239.12,341.3333333339542,3.869,3.623,2024.375,2780.38,7983.5,352,0.246,0.4774476939082186,0.31654676258992803,-0.000899281,1237.1719999999766,0.3183453237410072
763,1229.5,340.6666666660458,3.867,3.622,2030.313000002876,2780.31,7982.06,351,0.2450000000000001,0.4737409933341039,0.31564748201438847,-0.000899281,1235.3099999999768,0.31744604316546765
764,1226.81,352.8119999971241,3.864,3.792,1764.25,2611,8470.5,350,0.072,0.47270450429622773,0.3147482014388489,-0.000899281,1233.5099999999766,0.31654676258992803
765,1242.69,344.6666666660458,3.865,3.911,1784.25,2600.25,8367.38,349,-0.046,0.47882325742688703,0.31384892086330934,-0.000899281,1234.9859999999767,0.31564748201438847
766,1237.81,342.65966666676104,3.867,3.623,2044.8834285680205,2780.31,8068.81,348,0.24399999999999977,0.47694293530613024,0.3129496402877698,-0.000899281,1235.1859999999765,0.3147482014388489
767,1236.25,342.6666666660458,3.867,3.624,2032.688000002876,2782.69,8016.88,347,0.24299999999999988,0.4763418487265441,0.3120503597122302,-0.000899281,1234.6119999999767,0.3138489208633094
768,1224,341.9690000023693,3.867,3.624,2024.311999997124,2780.31,7958.31,346,0.24299999999999988,0.47162177782915266,0.31115107913669066,-0.000899281,1233.5119999999765,0.3129496402877697
769,1235.38,340,3.869,3.625,2029.517857143656,2780.38,7982,345,0.24400000000000022,0.47600662736485183,0.3102517985611511,-0.000899281,1235.2259999999767,0.3120503597122302
770,1236.06,339.5,3.87,3.624,2029.392857143656,2780.25,7951.5,344,0.246,0.4762686394636458,0.30935251798561153,-0.000899281,1233.8999999999767,0.31115107913669066
771,1235.62,340,3.87,3.624,2024.375,2780.38,7970.69,343,0.246,0.47609910222324964,0.30845323741007197,-0.000899281,1233.4619999999768,0.31025179856115115
772,1233.81,341,3.87,3.624,2019.1691428534689,2780.31,7935.19,342,0.246,0.4754016876661657,0.30755395683453235,-0.000899281,1232.9739999999767,0.3093525179856115
773,1232.12,339.3333333339542,3.87,3.625,2014.026285711676,2780.31,7965.75,341,0.2450000000000001,0.47475051053828066,0.3066546762589928,-0.000899281,1234.5979999999768,0.30845323741007197
774,1233.38,340.6666666660458,3.868,3.624,2012.313000002876,2744.31,7916.75,340,0.24399999999999977,0.47523600354486956,0.3057553956834532,-0.000899281,1234.1979999999767,0.30755395683453235
775,1228.38,340,3.866,3.625,2018.311999997124,2780.31,7884.56,339,0.2410000000000001,0.47330944399491387,0.30485611510791366,-0.000899281,1232.6619999999766,0.3066546762589928
776,1224.19,338,3.866,3.625,2008.8214285708964,2744.25,7850.12,338,0.2410000000000001,0.471694987,0.3039568345323741,-0.000899281,1230.3759999999768,0.3057553956834532
777,1224.12,338,3.866,3.626,1998.5977142825725,2744.31,7856.31,337,0.2400000000000002,0.47166801525835156,0.30305755395683454,-0.000899281,1228.437999999977,0.30485611510791366
778,1223.44,336.5,3.866,3.625,1993.455857146532,2744.31,7838.25,336,0.2410000000000001,0.47140600315955766,0.302158273,-0.000899281,1226.7019999999768,0.3039568345323741
779,1218.88,336.5,3.866,3.626,1993.517857143656,2744.38,7892.31,335,0.2400000000000002,0.46964898084999807,0.3012589928057554,-0.000899281,1223.8019999999767,0.30305755395683454
780,1217.75,336.5,3.866,3.627,1976.313000002876,2708.31,7907.75,334,0.23900000000000032,0.4692135783917081,0.30035971223021585,-0.000899281,1221.6759999999767,0.302158273
781,1215.81,337,3.864,3.627,1972.8834285680205,2708.31,7892.19,333,0.2370000000000001,0.4684660732863252,0.2994604316546763,-0.000899281,1219.9999999999768,0.3012589928057554
782,1209.12,334.6666666660458,3.864,3.627,1970.375,2708.38,7886.75,332,0.2370000000000001,0.4658883366084845,0.29856115107913667,-0.000899281,1216.9999999999768,0.30035971223021585
783,1211.12,334,3.865,3.629,1958.313000002876,2708.31,7842.38,331,0.2360000000000002,0.4666589604284668,0.2976618705035971,-0.000899281,1214.5359999999769,0.29946043165467623
784,1211.5,334,3.865,3.628,1957.330857146532,2708.19,7847.62,330,0.2370000000000001,0.46680537895426344,0.29676258992805754,-0.000899281,1213.0599999999768,0.29856115107913667
785,1212.69,334,3.865,3.628,1952.25,2708.25,7867.81,329,0.2370000000000001,0.4672639001271529,0.295863309,-0.000899281,1212.0479999999766,0.2976618705035971
786,1210.88,334,3.865,3.628,1957.4548571407795,2708.31,7900.56,328,0.2370000000000001,0.46656648557006897,0.2949640287769784,-0.000899281,1211.0619999999767,0.29676258992805754
787,1208.06,334.65966666676104,3.864,3.628,1952.311999997124,2708.31,7917.25,327,0.23599999999999977,0.4654799059838939,0.29406474820143885,-0.000899281,1210.8499999999767,0.295863309
788,1198.88,344.3125,3.858,3.793,1701.375,2534.06,8485.88,326,0.065,0.4619427426501753,0.2931654676258993,-0.000899281,1208.4019999999769,0.2949640287769784
789,188843.16,-159387.709,4.234,3.361,57659.99700000137,69250.56,69250.56,325,0.8729999999999998,72.76351866836204,0.2922661870503597,-0.000899281,38734.73399999998,0.29406474820143885
790,1228.26,342,3.853,3.649,2780.321,3932.32,12322.11,324,0.20400000000000018,0.4732632065657149,0.29136690647482016,-0.000899281,38737.84799999998,0.2931654676258993
791,1227.01,338,3.857,3.636,2024.3519999980929,2780.35,8356.35,323,0.22100000000000009,0.47278156667822596,0.2904676258992806,-0.000899281,38741.07399999998,0.2922661870503597
792,1228.58,340,3.859,3.636,2030.319000000134,2780.32,8186.94,322,0.22299999999999986,0.47338650637691204,0.289568345,-0.000899281,38745.17799999998,0.29136690647482016
793,1228.22,337.3333333339542,3.86,3.636,2034.6067142877728,2780.32,8114.98,321,0.22399999999999975,0.4732477940893153,0.2886690647482014,-0.000899281,38751.04599999998,0.2904676258992806
794,1227.65,338,3.861,3.635,2034.508714284748,2780.22,8025.66,320,0.22600000000000042,0.47302816630062033,0.28776978417266186,-0.000899281,1227.9439999999768,0.28956834532374104
795,1228.25,337.0666666664183,3.862,3.635,2030.3209999985995,2780.32,8024.51,319,0.2270000000000003,0.473259353,0.2868705035971223,-0.000899281,1227.9419999999768,0.2886690647482014
796,1228.55,337.3333333339542,3.862,3.635,2029.4978571441025,2780.36,8041.09,318,0.2270000000000003,0.4733749470196123,0.28597122302158273,-0.000899281,1228.2499999999768,0.28776978417266186
797,1228.64,337,3.862,3.635,2029.4628571439528,2780.32,8034.34,317,0.2270000000000003,0.4734096250915116,0.28507194244604317,-0.000899281,1228.2619999999768,0.2868705035971223
798,1225.6,335.3333333339542,3.862,3.633,2029.4948571436107,2780.35,7993.25,316,0.2290000000000001,0.4722382768851385,0.2841726618705036,-0.000899281,1227.7379999999769,0.2859712230215827
799,1223.52,336,3.861,3.634,2019.0831428579984,2744.23,8001.19,315,0.2270000000000003,0.47143682811235693,0.28327338129496404,-0.000899281,1226.9119999999766,0.28507194244604317
800,1219.77,334,3.861,3.634,2012.2579999994489,2744.26,7993.09,314,0.2270000000000003,0.46999190844989014,0.2823741007194245,-0.000899281,1225.2159999999767,0.2841726618705036
801,1217.18,333.3333333339542,3.861,3.634,1998.6057142857464,2744.32,7965.44,313,0.2270000000000003,0.46899395060301313,0.2814748201438849,-0.000899281,1222.9419999999768,0.28327338129496404
802,1216.23,333.3333333339542,3.861,3.634,1988.3210000023248,2708.32,7966.59,312,0.2270000000000003,0.4686279042885215,0.2805755395683453,-0.000899281,1220.4599999999768,0.2823741007194244
803,1213.67,332.6666666660458,3.86,3.634,1988.3829999994489,2708.38,7981.02,311,0.22599999999999998,0.46764150579894426,0.27967625899280574,-0.000899281,1218.0739999999766,0.28147482014388486
804,1215.83,333.3333333339542,3.86,3.636,1978.0422857142985,2708.33,7998.53,310,0.22399999999999975,0.46847377952452507,0.2787769784172662,-0.000899281,1216.5359999999769,0.2805755395683453
805,1216.8,332.5714285708964,3.86,3.634,1988.3440000005064,2708.34,7986.08,309,0.22599999999999998,0.46884753207721647,0.2778776978417266,-0.000899281,1215.9419999999768,0.2796762589928058
806,1216.8,332.6666666660458,3.862,3.633,1988.2350000012664,2708.24,7990.92,308,0.2290000000000001,0.46884753207721647,0.27697841726618705,-0.000899281,1215.8659999999768,0.2787769784172661
807,1214.66,332.6666666660458,3.862,3.633,1988.313000002876,2708.31,7964.38,307,0.2290000000000001,0.46802296458983544,0.2760791366906475,-0.000899281,1215.5519999999767,0.2778776978417266
808,1213.72,332,3.862,3.633,1983.2161428555848,2708.36,7997.47,306,0.2290000000000001,0.4676607713944438,0.2751798561151079,-0.000899281,1215.5619999999767,0.27697841726618705
809,1210.39,331.3333333339542,3.861,3.634,1978.0572857148943,2708.34,7966.2,305,0.2270000000000003,0.4663776827341733,0.27428057553956836,-0.000899281,1214.4739999999767,0.27607913669064754
810,1207.39,330.6666666660458,3.861,3.635,1967.7725714296105,2708.34,7976.55,304,0.22600000000000042,0.4652217470041999,0.2733812949640288,-0.000899281,1212.5919999999767,0.27517985611510787
811,1204.64,330,3.86,3.634,1958.375,2672.38,7956.28,303,0.22599999999999998,0.4641621392517243,0.27248201438848924,-0.000899281,1210.1599999999767,0.27428057553956836
812,1201.22,329.3333333339542,3.859,3.635,1952.3430000003427,2672.34,7965.56,302,0.2240000000000002,0.46284437251955457,0.2715827338129496,-0.000899281,1207.4719999999768,0.2733812949640288
813,1197.61,343.1880000028759,3.853,3.794,1690.8899999987334,2520,8541.34,301,0.059,0.4614533965244865,0.27068345323741005,-0.000899281,1204.2499999999768,0.27248201438848924
814,1203.94,331.5,3.855,3.916,1712.375,2528.38,8364.66,300,-0.061,0.4638924209147305,0.2697841726618705,-0.000899281,1202.9599999999768,0.2715827338129497
815,1202.97,331.3333333339542,3.857,3.636,1957.517857143656,2672.38,8026.44,299,0.22100000000000009,0.46351866836203903,0.26888489208633093,-0.000899281,1202.0759999999768,0.2706834532374101
816,1200.53,329.3333333339542,3.858,3.635,1957.486857144162,2672.34,7949.34,298,0.2230000000000003,0.46257850730166067,0.26798561151079137,-0.000899281,1201.2539999999767,0.2697841726618705
817,1197.66,329.3333333339542,3.858,3.636,1947.1701428554952,2672.31,7966.34,297,0.22199999999999998,0.4614726621199861,0.2670863309352518,-0.000899281,1200.5419999999765,0.26888489208633093
818,1195.31,328.6666666660458,3.858,3.636,1936.8834285717453,2672.31,7936.06,296,0.22199999999999998,0.4605671791315069,0.26618705035971224,-0.000899281,1200.0819999999767,0.26798561151079137
819,1193.06,328,3.857,3.637,1931.772571427748,2636.34,7905.88,295,0.2200000000000002,0.4597002273340268,0.2652877697841727,-0.000899281,1197.9059999999768,0.26708633093525175
820,1188.84,328,3.855,3.637,1922.312000000849,2636.31,7876.69,294,0.21799999999999997,0.45807421107386426,0.2643884892086331,-0.000899281,1195.0799999999767,0.26618705035971224
821,1188.34,327.3333333339542,3.855,3.638,1913.544142857194,2638.69,7901.44,293,0.21700000000000008,0.4578815551188687,0.26348920863309355,-0.000899281,1192.6419999999766,0.2652877697841727
822,1171.97,334.6666666660458,3.818,3.638,1910.3440000005064,6787.41,6787.41,292,0.18000000000000016,0.4515739991523138,0.26258992805755393,-0.000899281,1187.5039999999767,0.2643884892086331
823,1184.03,325.98966666683555,3.853,3.637,1942.0582857150584,2672.34,7720.03,291,0.2160000000000002,0.4562208607868069,0.26169064748201437,-0.000899281,1185.2479999999766,0.2634892086330935
824,1180.12,324.80000000074506,3.853,3.638,1906.058285713196,2636.34,7808.62,290,0.2150000000000003,0.4547142912187415,0.2607913669064748,-0.000899281,1182.6599999999767,0.26258992805755393
825,1177.19,323.3333333339542,3.853,3.639,1895.7105714287609,2600.28,7822.03,289,0.2140000000000004,0.45358532732246754,0.25989208633093525,-0.000899281,1180.3299999999767,0.26169064748201437
826,1174.81,324,3.853,3.639,1885.486857144162,2600.34,7835.88,288,0.2140000000000004,0.4526682849766886,0.2589928057553957,-0.000899281,1177.6239999999766,0.2607913669064748
827,1173.56,323.3333333339542,3.853,3.64,1880.3129999991504,2600.31,7795.88,287,0.21300000000000008,0.45218664508919965,0.2580935251798561,-0.000899281,1177.9419999999766,0.25989208633093525
828,1173.16,322.6735555548221,3.853,3.64,1875.0761428568512,2600.22,7836.81,286,0.21300000000000008,0.45203252032520325,0.25719424460431656,-0.000899281,1175.7679999999768,0.2589928057553957
829,1176,324,3.854,3.641,1874.2819999996573,2600.28,7824.09,285,0.21300000000000008,0.45312680614957807,0.256294964,-0.000899281,1174.9439999999768,0.2580935251798561
830,1176.16,324,3.855,3.641,1880.3440000005064,2600.34,7873.88,284,0.21399999999999997,0.45318845605517666,0.25539568345323743,-0.000899281,1174.7379999999769,0.25719424460431656
831,1174.78,322.45714285597205,3.855,3.639,1880.343999998644,2600.34,7869.34,283,0.2160000000000002,0.45265672561938886,0.25449640287769787,-0.000899281,1174.7319999999768,0.256294964
832,1173.06,322,3.855,3.639,1875.2011428568512,2600.34,7846.41,282,0.2160000000000002,0.4519939891342041,0.25359712230215825,-0.000899281,1174.6319999999769,0.25539568345323743
833,1171.72,321.3333333339542,3.854,3.639,1870.058285713196,2600.34,7896.81,281,0.2150000000000003,0.451477671,0.2526978417266187,-0.000899281,1174.3439999999766,0.2544964028776978
834,1170.19,320.6666666660458,3.853,3.64,1864.9144285712391,2564.34,7875.69,280,0.21300000000000008,0.4508881439525296,0.2517985611510791,-0.000899281,1173.1819999999766,0.25359712230215825
835,1168.84,321.7142857145518,3.853,3.64,1859.803571429104,2564.38,7898.72,279,0.21300000000000008,0.45036797287404146,0.25089928057553956,-0.000899281,1171.7179999999767,0.2526978417266187
836,1162.91,321.3333333339542,3.852,3.64,1854.628714285791,2564.34,7854.94,278,0.21199999999999974,0.4480830732477941,0.25,-0.000899281,1169.3439999999769,0.2517985611510791
837,1162.5,332.42149999924004,3.847,3.796,1575.4059999994934,2394,8502.25,277,0.051000000000000156,0.4479250953646977,0.24910071942446044,-0.000899281,1167.2319999999768,0.25089928057553956
838,1171.62,324,3.85,3.919,1610.375,2420.38,8290,276,-0.069,0.45143913998381685,0.24820143884892087,-0.000899281,1167.2119999999768,0.25
839,1166.75,322.11428571492434,3.851,3.641,1869.9022857137024,2600.19,8001.94,275,0.20999999999999996,0.449562671,0.24730215827338128,-0.000899281,1166.5239999999767,0.2491007194244604
840,1168.94,322,3.852,3.642,1854.5987142845988,2564.31,7963.94,274,0.20999999999999996,0.4504065040650406,0.24640287769784172,-0.000899281,1166.5439999999767,0.24820143884892087
841,1167.94,322.0952380951494,3.853,3.641,1859.740571429953,2564.31,7919.25,273,0.2120000000000002,0.4500211921550495,0.24550359712230216,-0.000899281,1167.5499999999768,0.24730215827338128
842,1166.5,320.6666666660458,3.853,3.641,1854.660714285448,2564.38,7917.44,272,0.2120000000000002,0.44946634300466226,0.2446043165467626,-0.000899281,1168.3499999999767,0.24640287769784175
843,1165.25,320,3.852,3.642,1854.5987142845988,2564.31,7867.25,271,0.20999999999999996,0.4489847031171733,0.24370503597122303,-0.000899281,1167.0759999999768,0.24550359712230216
844,1162.5,319.59999999962747,3.852,3.642,1849.4548571445048,2564.31,7874.69,270,0.20999999999999996,0.4479250953646977,0.24280575539568344,-0.000899281,1166.2259999999767,0.24460431654676257
845,1161.31,319.2380952369422,3.852,3.642,1844.375,2564.38,7879.12,269,0.20999999999999996,0.44746657419180824,0.24190647482014388,-0.000899281,1164.6999999999766,0.243705036
846,1156.25,318,3.85,3.644,1839.1701428554952,2528.31,7924.06,268,0.20599999999999996,0.4455168959272531,0.24100719424460432,-0.000899281,1162.3619999999767,0.24280575539568344
847,1153.31,317.19999999925494,3.85,3.643,1823.740571429953,2528.31,7854.31,267,0.2070000000000003,0.4443840789118791,0.24010791366906475,-0.000899281,1159.7239999999767,0.24190647482014388
848,1150.31,316.40000000037253,3.85,3.644,1818.535714285448,2528.25,7826.19,266,0.20599999999999996,0.4432281431819057,0.2392086330935252,-0.000899281,1156.7359999999767,0.24100719424460432
849,1151.19,315.3333333339542,3.85,3.644,1808.312000000849,2528.31,7850.06,265,0.20599999999999996,0.44356721766269797,0.2383093525179856,-0.000899281,1154.4739999999767,0.24010791366906475
850,1148.56,314.6666666660458,3.849,3.644,1808.375,2528.38,7856.5,264,0.20500000000000007,0.4425538473394212,0.23741007194244604,-0.000899281,1151.9239999999766,0.23920863309352516
851,1147.31,314.40000000037253,3.85,3.644,1797.9642857145518,2492.25,7825.44,263,0.20599999999999996,0.44207220745193226,0.23651079136690648,-0.000899281,1150.1359999999765,0.23830935251798563
852,1151.62,316.6285714283585,3.85,3.644,1803.1701428554952,2492.31,7861.75,262,0.20599999999999996,0.44373290178399405,0.2356115107913669,-0.000899281,1149.7979999999766,0.23741007194244604
853,1153.88,317.19999999925494,3.85,3.644,1808.375,2528.38,7877.38,261,0.20599999999999996,0.44460370670057414,0.23471223021582735,-0.000899281,1150.5119999999768,0.2365107913669065
854,1153.06,318.0315,3.851,3.643,1813.4548571445048,2528.31,7907.5,260,0.20800000000000018,0.44428775093438133,0.23381294964028776,-0.000899281,1150.8859999999768,0.2356115107913669
855,1157.75,318,3.853,3.644,1812.6879999991504,2528.19,7936.69,259,0.20900000000000007,0.4460948637922398,0.2329136690647482,-0.000899281,1152.723999999977,0.23471223021582732
856,1150.38,315.8095238097012,3.851,3.642,1823.740571429953,2528.31,7939.81,258,0.20900000000000007,0.44325511501560516,0.23201438848920863,-0.000899281,1153.3379999999768,0.2338129496402878
